gene_id	id	product	target_prot	target_nuc	unique_id	cluster	padloc_system	padloc_gene
CCY68991.1	CCY68991.1	aTP-dependent Clp protease proteolytic subunit	CCY69020.1	HF991826.1	6	154		
CCY68992.1	CCY68992.1	unknown	CCY69020.1	HF991826.1	6			
CCY68993.1	CCY68993.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6	33		
CCY68994.1	CCY68994.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6	434		
CCY68995.1	CCY68995.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6			
CCY68996.1	CCY68996.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6	437		
CCY68997.1	CCY68997.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6			
CCY68998.1	CCY68998.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6	146		
CCY68999.1	CCY68999.1	unknown	CCY69020.1	HF991826.1	6			
CCY69000.1	CCY69000.1	unknown	CCY69020.1	HF991826.1	6			
CCY69001.1	CCY69001.1	unknown	CCY69020.1	HF991826.1	6			
CCY69003.1	CCY69003.1	unknown	CCY69020.1	HF991826.1	6			
CCY69005.1	CCY69005.1	unknown	CCY69020.1	HF991826.1	6	424		
CCY69007.1	CCY69007.1	unknown	CCY69020.1	HF991826.1	6			
CCY69009.1	CCY69009.1	unknown	CCY69020.1	HF991826.1	6			
CCY69011.1	CCY69011.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6			
CCY69016.1	CCY69016.1	hNH endonuclease	CCY69020.1	HF991826.1	6	343		
CCY69018.1	CCY69018.1	unknown	CCY69020.1	HF991826.1	6			
CCY69020.1	CCY69020.1	rNA-directed DNA polymerase	CCY69020.1	HF991826.1	6	1		
CCY69025.1	CCY69025.1	thiamine biosynthesis protein ThiF	CCY69020.1	HF991826.1	6	3		
CCY69027.1	CCY69027.1	unknown	CCY69020.1	HF991826.1	6	4		
CCY69030.1	CCY69030.1	unknown	CCY69020.1	HF991826.1	6	5		
CCY69031.1	CCY69031.1	unknown	CCY69020.1	HF991826.1	6			
CCY69045.1	CCY69045.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6	441		
CCY69046.1	CCY69046.1	unknown	CCY69020.1	HF991826.1	6	2		
CCY69047.1	CCY69047.1	unknown	CCY69020.1	HF991826.1	6	2		
CCY69048.1	CCY69048.1	unknown	CCY69020.1	HF991826.1	6			
CCY69049.1	CCY69049.1	unknown	CCY69020.1	HF991826.1	6	12		
CCY69057.1	CCY69057.1	hNH endonuclease	CCY69020.1	HF991826.1	6	343		
CCY69067.1	CCY69067.1	transposase-like protein b	CCY69020.1	HF991826.1	6	34		
CCY69069.1	CCY69069.1	unknown	CCY69020.1	HF991826.1	6			
CCY69071.1	CCY69071.1	putative uncharacterized protein	CCY69020.1	HF991826.1	6	146		
CCY69072.1	CCY69072.1	unknown	CCY69020.1	HF991826.1	6			
CCY69074.1	CCY69074.1	unknown	CCY69020.1	HF991826.1	6	6		
WP_196031571.1	WP_196031571.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	5		
WP_196031572.1	WP_196031572.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	4		
WP_196031574.1	WP_196031574.1	HesA/MoeB/ThiF family protein	WP_196031578.1	NZ_JADPFI010000030.1	8	3		
WP_196031576.1	WP_196031576.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	147		
WP_196031578.1	WP_196031578.1	reverse transcriptase domain-containing protein	WP_196031578.1	NZ_JADPFI010000030.1	8	1		
WP_196031580.1	WP_196031580.1	metallophosphoesterase family protein	WP_196031578.1	NZ_JADPFI010000030.1	8	7		
WP_196031582.1	WP_196031582.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	10		
WP_196031584.1	WP_196031584.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031586.1	WP_196031586.1	cysteine hydrolase family protein	WP_196031578.1	NZ_JADPFI010000030.1	8	68		
WP_196031588.1	WP_196031588.1	phosphoribosyltransferase family protein	WP_196031578.1	NZ_JADPFI010000030.1	8	80		
WP_196031590.1	WP_196031590.1	RtcB family protein	WP_196031578.1	NZ_JADPFI010000030.1	8	75		
WP_196031591.1	WP_196031591.1	nicotinate phosphoribosyltransferase	WP_196031578.1	NZ_JADPFI010000030.1	8	79		
WP_196031593.1	WP_196031593.1	NAD(+) synthase	WP_196031578.1	NZ_JADPFI010000030.1	8	60		
WP_196031595.1	WP_196031595.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	42		
WP_196031597.1	WP_196031597.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	33		
WP_196031599.1	WP_196031599.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	59		
WP_196031602.1	WP_196031602.1	prohibitin family protein	WP_196031578.1	NZ_JADPFI010000030.1	8	28		
WP_196031604.1	WP_196031604.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031605.1	WP_196031605.1	RNA ligase family protein	WP_196031578.1	NZ_JADPFI010000030.1	8	78		
WP_196031607.1	WP_196031607.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	344		
WP_196031609.1	WP_196031609.1	nucleotidyltransferase domain-containing protein	WP_196031578.1	NZ_JADPFI010000030.1	8	38		
WP_196031611.1	WP_196031611.1	CCA tRNA nucleotidyltransferase	WP_196031578.1	NZ_JADPFI010000030.1	8	37		
WP_196031613.1	WP_196031613.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	104		
WP_196031616.1	WP_196031616.1	AP2 domain-containing protein	WP_196031578.1	NZ_JADPFI010000030.1	8	31		
WP_196031623.1	WP_196031623.1	N-6 DNA methylase	WP_196031578.1	NZ_JADPFI010000030.1	8	171		
WP_196031625.1	WP_196031625.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031627.1	WP_196031627.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	229		
WP_196031629.1	WP_196031629.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	231		
WP_196031631.1	WP_196031631.1	Lar family restriction alleviation protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031633.1	WP_196031633.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031635.1	WP_196031635.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8	345		
WP_196031639.1	WP_196031639.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031640.1	WP_196031640.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031642.1	WP_196031642.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031644.1	WP_196031644.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_196031646.1	WP_196031646.1	hypothetical protein	WP_196031578.1	NZ_JADPFI010000030.1	8			
WP_338145566.1	WP_338145566.1	phosphoadenosine phosphosulfate reductase	WP_196031578.1	NZ_JADPFI010000030.1	8			
MDO5546859.1	MDO5546859.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546860.1	MDO5546860.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546861.1	MDO5546861.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	103		
MDO5546862.1	MDO5546862.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	31		
MDO5546863.1	MDO5546863.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	354		
MDO5546864.1	MDO5546864.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546865.1	MDO5546865.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546866.1	MDO5546866.1	tyrosine-type recombinase/integrase	MDO5546891.1	JAUNSG010000001.1	9	17		
MDO5546867.1	MDO5546867.1	DUF2493 domain-containing protein	MDO5546891.1	JAUNSG010000001.1	9	353		
MDO5546868.1	MDO5546868.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	217		
MDO5546869.1	MDO5546869.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546870.1	MDO5546870.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	104		
MDO5546871.1	MDO5546871.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546872.1	MDO5546872.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	11		
MDO5546873.1	MDO5546873.1	metallophosphoesterase family protein	MDO5546891.1	JAUNSG010000001.1	9	7		
MDO5546874.1	MDO5546874.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	242		
MDO5546875.1	MDO5546875.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	23		
MDO5546876.1	MDO5546876.1	AP2 domain-containing protein	MDO5546891.1	JAUNSG010000001.1	9	31		
MDO5546877.1	MDO5546877.1	RNA ligase family protein	MDO5546891.1	JAUNSG010000001.1	9	215		
MDO5546878.1	MDO5546878.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	215		
MDO5546879.1	MDO5546879.1	prohibitin family protein	MDO5546891.1	JAUNSG010000001.1	9	28		
MDO5546880.1	MDO5546880.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	59		
MDO5546881.1	MDO5546881.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	351		
MDO5546882.1	MDO5546882.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	67		
MDO5546883.1	MDO5546883.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	33		
MDO5546884.1	MDO5546884.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	388		
MDO5546885.1	MDO5546885.1	RNA ligase family protein	MDO5546891.1	JAUNSG010000001.1	9	42		
MDO5546886.1	MDO5546886.1	AAA family ATPase	MDO5546891.1	JAUNSG010000001.1	9	58		
MDO5546887.1	MDO5546887.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	350		
MDO5546888.1	MDO5546888.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	166		
MDO5546889.1	MDO5546889.1	DUF6273 domain-containing protein	MDO5546891.1	JAUNSG010000001.1	9	16		
MDO5546890.1	MDO5546890.1	ribonuclease H family protein	MDO5546891.1	JAUNSG010000001.1	9	349		
MDO5546891.1	MDO5546891.1	reverse transcriptase domain-containing protein	MDO5546891.1	JAUNSG010000001.1	9	1		
MDO5546892.1	MDO5546892.1	ThiF family adenylyltransferase	MDO5546891.1	JAUNSG010000001.1	9	3		
MDO5546893.1	MDO5546893.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	10		
MDO5546894.1	MDO5546894.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	4		
MDO5546895.1	MDO5546895.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	5		
MDO5546896.1	MDO5546896.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	2		
MDO5546897.1	MDO5546897.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	2		
MDO5546898.1	MDO5546898.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	12		
MDO5546899.1	MDO5546899.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546900.1	MDO5546900.1	HU family DNA-binding protein	MDO5546891.1	JAUNSG010000001.1	9	24		
MDO5546901.1	MDO5546901.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546902.1	MDO5546902.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546903.1	MDO5546903.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	160		
MDO5546904.1	MDO5546904.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546905.1	MDO5546905.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	30		
MDO5546906.1	MDO5546906.1	DUF4406 domain-containing protein	MDO5546891.1	JAUNSG010000001.1	9	421		
MDO5546907.1	MDO5546907.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	249		
MDO5546908.1	MDO5546908.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546909.1	MDO5546909.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	148		
MDO5546910.1	MDO5546910.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	105		
MDO5546911.1	MDO5546911.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	6		
MDO5546912.1	MDO5546912.1	helix-turn-helix domain-containing protein	MDO5546891.1	JAUNSG010000001.1	9	151		
MDO5546913.1	MDO5546913.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	57		
MDO5546914.1	MDO5546914.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	356		
MDO5546915.1	MDO5546915.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	25		
MDO5546916.1	MDO5546916.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	76		
MDO5546917.1	MDO5546917.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546918.1	MDO5546918.1	metallophosphoesterase family protein	MDO5546891.1	JAUNSG010000001.1	9	56		
MDO5546919.1	MDO5546919.1	tyrosine-type recombinase/integrase	MDO5546891.1	JAUNSG010000001.1	9	55		
MDO5546920.1	MDO5546920.1	HU family DNA-binding protein	MDO5546891.1	JAUNSG010000001.1	9	214		
MDO5546921.1	MDO5546921.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	52		
MDO5546922.1	MDO5546922.1	terminase large subunit	MDO5546891.1	JAUNSG010000001.1	9	41		
MDO5546923.1	MDO5546923.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	74		
MDO5546924.1	MDO5546924.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	70		
MDO5546925.1	MDO5546925.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	71		
MDO5546926.1	MDO5546926.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	73		
MDO5546927.1	MDO5546927.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	72		
MDO5546928.1	MDO5546928.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	69		
MDO5546929.1	MDO5546929.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	149		
MDO5546930.1	MDO5546930.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	51		
MDO5546931.1	MDO5546931.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	98		
MDO5546932.1	MDO5546932.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	95		
MDO5546933.1	MDO5546933.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	100		
MDO5546934.1	MDO5546934.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	99		
MDO5546935.1	MDO5546935.1	DUF1064 domain-containing protein	MDO5546891.1	JAUNSG010000001.1	9			
MDO5546936.1	MDO5546936.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	96		
MDO5546937.1	MDO5546937.1	hypothetical protein	MDO5546891.1	JAUNSG010000001.1	9	347		
MBQ8001571.1	MBQ8001571.1	hypothetical protein	MBQ8001576.1	JAFUJH010000080.1	10	110		
MBQ8001572.1	MBQ8001572.1	hypothetical protein	MBQ8001576.1	JAFUJH010000080.1	10	16		
MBQ8001573.1	MBQ8001573.1	hypothetical protein	MBQ8001576.1	JAFUJH010000080.1	10	159		
MBQ8001574.1	MBQ8001574.1	hypothetical protein	MBQ8001576.1	JAFUJH010000080.1	10	346		
MBQ8001575.1	MBQ8001575.1	hypothetical protein	MBQ8001576.1	JAFUJH010000080.1	10			
MBQ8001576.1	MBQ8001576.1	hypothetical protein	MBQ8001576.1	JAFUJH010000080.1	10	1		
MBQ8001577.1	MBQ8001577.1	ThiF family adenylyltransferase	MBQ8001576.1	JAFUJH010000080.1	10	3		
MBQ8001578.1	MBQ8001578.1	hypothetical protein	MBQ8001576.1	JAFUJH010000080.1	10	10		
MBR1525531.1	MBR1525531.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	42		
MBR1525532.1	MBR1525532.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525533.1	MBR1525533.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	252		
MBR1525534.1	MBR1525534.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525535.1	MBR1525535.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525536.1	MBR1525536.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	440		
MBR1525537.1	MBR1525537.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525538.1	MBR1525538.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	146		
MBR1525539.1	MBR1525539.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	1		
MBR1525540.1	MBR1525540.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525541.1	MBR1525541.1	ThiF family adenylyltransferase	MBR1525539.1	JAFUWL010000024.1	11	3		
MBR1525542.1	MBR1525542.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	10		
MBR1525543.1	MBR1525543.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	4		
MBR1525544.1	MBR1525544.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	5		
MBR1525545.1	MBR1525545.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	2		
MBR1525546.1	MBR1525546.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	2		
MBR1525547.1	MBR1525547.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	12		
MBR1525548.1	MBR1525548.1	DUF2828 family protein	MBR1525539.1	JAFUWL010000024.1	11	169		
MBR1525549.1	MBR1525549.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525550.1	MBR1525550.1	HU family DNA-binding protein	MBR1525539.1	JAFUWL010000024.1	11	24		
MBR1525551.1	MBR1525551.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525552.1	MBR1525552.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525553.1	MBR1525553.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	105		
MBR1525554.1	MBR1525554.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	6		
MBR1525555.1	MBR1525555.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	151		
MBR1525556.1	MBR1525556.1	tyrosine-type recombinase/integrase	MBR1525539.1	JAFUWL010000024.1	11	17		
MBR1525557.1	MBR1525557.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	57		
MBR1525558.1	MBR1525558.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525559.1	MBR1525559.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	25		
MBR1525560.1	MBR1525560.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	76		
MBR1525561.1	MBR1525561.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	56		
MBR1525562.1	MBR1525562.1	site-specific integrase	MBR1525539.1	JAFUWL010000024.1	11	55		
MBR1525563.1	MBR1525563.1	HU family DNA-binding protein	MBR1525539.1	JAFUWL010000024.1	11	214		
MBR1525564.1	MBR1525564.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	52		
MBR1525565.1	MBR1525565.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	41		
MBR1525566.1	MBR1525566.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	74		
MBR1525567.1	MBR1525567.1	GIY-YIG nuclease family protein	MBR1525539.1	JAFUWL010000024.1	11	218		
MBR1525568.1	MBR1525568.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	230		
MBR1525569.1	MBR1525569.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	70		
MBR1525570.1	MBR1525570.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	71		
MBR1525571.1	MBR1525571.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	73		
MBR1525572.1	MBR1525572.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	72		
MBR1525573.1	MBR1525573.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	69		
MBR1525574.1	MBR1525574.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	149		
MBR1525575.1	MBR1525575.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	51		
MBR1525576.1	MBR1525576.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	98		
MBR1525577.1	MBR1525577.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	95		
MBR1525578.1	MBR1525578.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525579.1	MBR1525579.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	100		
MBR1525580.1	MBR1525580.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	99		
MBR1525581.1	MBR1525581.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11			
MBR1525582.1	MBR1525582.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	96		
MBR1525583.1	MBR1525583.1	hypothetical protein	MBR1525539.1	JAFUWL010000024.1	11	347		
MBP5461995.1	MBP5461995.1	metallophosphoesterase	MBP5462005.1	JAGCWK010000209.1	12	7		
MBP5461996.1	MBP5461996.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12	31		
MBP5461997.1	MBP5461997.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12	348		
MBP5461998.1	MBP5461998.1	AAA family ATPase	MBP5462005.1	JAGCWK010000209.1	12	164		
MBP5461999.1	MBP5461999.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12	67		
MBP5462000.1	MBP5462000.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12	159		
MBP5462001.1	MBP5462001.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12			
MBP5462002.1	MBP5462002.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12	252		
MBP5462003.1	MBP5462003.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12	161		
MBP5462004.1	MBP5462004.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12			
MBP5462005.1	MBP5462005.1	RNA-directed DNA polymerase	MBP5462005.1	JAGCWK010000209.1	12	1		
MBP5462006.1	MBP5462006.1	hypothetical protein	MBP5462005.1	JAGCWK010000209.1	12			
WP_270257958.1	WP_270257958.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	6		
WP_270257959.1	WP_270257959.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	105		
WP_270257960.1	WP_270257960.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13			
WP_270257961.1	WP_270257961.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	30		
WP_270257962.1	WP_270257962.1	DUF6273 domain-containing protein	WP_270257973.1	NZ_JAQDKA010000015.1	13			
WP_270257963.1	WP_270257963.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	148		
WP_270257964.1	WP_270257964.1	HU family DNA-binding protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	24		
WP_270257965.1	WP_270257965.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	12		
WP_270257966.1	WP_270257966.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	2		
WP_270257967.1	WP_270257967.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	2		
WP_270257968.1	WP_270257968.1	ribonuclease H family protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	349		
WP_270257969.1	WP_270257969.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	5		
WP_270257970.1	WP_270257970.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	4		
WP_270257971.1	WP_270257971.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	10		
WP_270257972.1	WP_270257972.1	ThiF family adenylyltransferase	WP_270257973.1	NZ_JAQDKA010000015.1	13	3		
WP_270257973.1	WP_270257973.1	reverse transcriptase domain-containing protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	1		
WP_270257974.1	WP_270257974.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13			
WP_270257975.1	WP_270257975.1	DUF5839 family protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	405		
WP_270257976.1	WP_270257976.1	metallophosphoesterase	WP_270257973.1	NZ_JAQDKA010000015.1	13	18		
WP_270257977.1	WP_270257977.1	hypothetical protein	WP_270257973.1	NZ_JAQDKA010000015.1	13	228		
